Ano;Linha;Estação;Mês;Fluxo
2022;Azul;Jardim São Paulo-Ayrton Senna;Dez;9
2022;Azul;Parada Inglesa;Dez;10
2022;Azul;Tucuruvi;Dez;49
2022;Verde;Vila Prudente;Dez;61
2022;Verde;Tamanduateí;Dez;60
2022;Verde;Sacomã;Dez;33
2022;Verde;Alto do Ipiranga;Dez;14
2022;Verde;Santos-Imigrantes;Dez;11
2022;Verde;Chácara Klabin;Dez;52
2022;Verde;Ana Rosa;Dez;52
2022;Verde;Paraíso;Dez;53
2022;Verde;Brigadeiro;Dez;40
2022;Verde;Trianon-Masp;Dez;35
2022;Verde;Consolação;Dez;78
2022;Verde;Clínicas;Dez;16
2022;Verde;Santuário N.S. de Fátima-Sumaré;Dez;8
2022;Verde;Vila Madalena;Dez;16
2022;Vermelha;Corinthians-Itaquera;Dez;68
2022;Vermelha;Artur Alvim;Dez;49
2022;Vermelha;Patriarca;Dez;18
2022;Vermelha;Guilhermina-Esperança;Dez;18
2022;Vermelha;Vila Matilde;Dez;22
2022;Vermelha;Penha;Dez;23
2022;Vermelha;Carrão;Dez;35
2022;Vermelha;Tatuapé;Dez;68
2022;Vermelha;Belém;Dez;31
2022;Vermelha;Bresser-Mooca;Dez;26
2022;Vermelha;Brás;Dez;79
2022;Vermelha;Pedro II;Dez;14
2022;Vermelha;Sé;Dez;171
2022;Vermelha;Anhangabaú;Dez;43
2022;Vermelha;República;Dez;105
2022;Vermelha;Santa Cecília;Dez;20
2022;Vermelha;Marechal Deodoro;Dez;22
2022;Vermelha;Palmeiras-Barra Funda;Dez;130
2022;Prata;Vila Prudente;Dez;43
2022;Prata;Oratório;Dez;5
2022;Prata;São Lucas;Dez;4
2022;Prata;Camilo Haddad;Dez;3
2022;Prata;Vila Tolstói;Dez;4
2022;Prata;Jardim Colonial;Dez;5
2021;Azul;Jabaquara;Dez;59
2021;Azul;Conceição;Dez;19
2021;Azul;São Judas;Dez;11
2021;Azul;Saúde;Dez;20
2021;Azul;Praça da Árvore;Dez;12
2021;Azul;Santa Cruz;Dez;77
2021;Azul;Vila Mariana;Dez;12
2021;Azul;Ana Rosa;Dez;53
2021;Azul;Paraíso;Dez;65
2021;Azul;Vergueiro;Dez;18
2021;Azul;São Joaquim;Dez;15
2021;Azul;Japão-Liberdade;Dez;16
2021;Azul;Sé;Dez;144
2021;Azul;São Bento;Dez;48
2021;Azul;Luz;Dez;99
2021;Azul;Tiradentes;Dez;10
2021;Azul;Armênia;Dez;16
2021;Azul;Portuguesa-Tietê;Dez;41
2021;Azul;Carandiru;Dez;8
2021;Azul;Santana;Dez;40
2021;Azul;Jardim São Paulo-Ayrton Senna;Dez;8
2021;Azul;Parada Inglesa;Dez;9
2021;Azul;Tucuruvi;Dez;45
2021;Verde;Vila Prudente;Dez;54
2021;Verde;Tamanduateí;Dez;53
2021;Verde;Sacomã;Dez;30
2021;Verde;Alto do Ipiranga;Dez;13
2021;Verde;Santos-Imigrantes;Dez;10
2021;Verde;Chácara Klabin;Dez;54
2021;Verde;Ana Rosa;Dez;47
2021;Verde;Paraíso;Dez;48
2021;Verde;Brigadeiro;Dez;33
2021;Verde;Trianon-Masp;Dez;29
2021;Verde;Consolação;Dez;65
2021;Verde;Clínicas;Dez;15
2021;Verde;Santuário N.S. de Fátima-Sumaré;Dez;6
2021;Verde;Vila Madalena;Dez;13
2021;Vermelha;Corinthians-Itaquera;Dez;66
2021;Vermelha;Artur Alvim;Dez;45
2021;Vermelha;Patriarca;Dez;17
2021;Vermelha;Guilhermina-Esperança;Dez;16
2021;Vermelha;Vila Matilde;Dez;20
2021;Vermelha;Penha;Dez;22
2021;Vermelha;Carrão;Dez;32
2021;Vermelha;Tatuapé;Dez;65
2021;Prata;Vila Prudente;Dez;41
2021;Prata;Oratório;Dez;4
2021;Prata;São Lucas;Dez;4
2021;Prata;Camilo Haddad;Dez;3
2021;Prata;Vila Tolstói;Dez;4
2021;Prata;Vila União;Dez;4
2021;Prata;Sapopemba;Dez;6
2021;Prata;São Mateus;Dez;15
2020;Azul;Jabaquara;Dez;48
2020;Azul;Conceição;Dez;16
2020;Azul;São Judas;Dez;9
2020;Azul;Saúde;Dez;17
2020;Azul;Praça da Árvore;Dez;10
2020;Azul;Santa Cruz;Dez;63
2020;Azul;Vila Mariana;Dez;10
2020;Azul;Ana Rosa;Dez;41
2020;Azul;Paraíso;Dez;50
2020;Azul;Vergueiro;Dez;15
2020;Azul;São Joaquim;Dez;13
2020;Azul;Japão-Liberdade;Dez;13
2020;Azul;Sé;Dez;128
2020;Azul;São Bento;Dez;43
2020;Azul;Luz;Dez;75
2020;Azul;Tiradentes;Dez;8
2020;Azul;Armênia;Dez;14
2020;Azul;Portuguesa-Tietê;Dez;33
2020;Azul;Carandiru;Dez;6
2020;Azul;Santana;Dez;35
2020;Azul;Jardim São Paulo-Ayrton Senna;Dez;6
2020;Azul;Parada Inglesa;Dez;7
2020;Azul;Tucuruvi;Dez;38
2020;Verde;Vila Prudente;Dez;41
2020;Verde;Tamanduateí;Dez;39
2020;Verde;Sacomã;Dez;24
2020;Verde;Alto do Ipiranga;Dez;9
2020;Verde;Santos-Imigrantes;Dez;8
2020;Verde;Chácara Klabin;Dez;40
2020;Verde;Ana Rosa;Dez;39
2020;Verde;Paraíso;Dez;40
2020;Verde;Brigadeiro;Dez;25
2020;Verde;Trianon-Masp;Dez;21
2020;Verde;Consolação;Dez;50
2020;Verde;Clínicas;Dez;13
2020;Verde;Santuário N.S. de Fátima-Sumaré;Dez;4
2020;Verde;Vila Madalena;Dez;10
2020;Vermelha;Corinthians-Itaquera;Dez;58
2020;Vermelha;Artur Alvim;Dez;40
2020;Vermelha;Patriarca;Dez;13
2020;Vermelha;Guilhermina-Esperança;Dez;13
2020;Vermelha;Vila Matilde;Dez;16
2020;Vermelha;Penha;Dez;19
2020;Vermelha;Carrão;Dez;26
2020;Vermelha;Tatuapé;Dez;55
2020;Vermelha;Belém;Dez;26
2020;Vermelha;Bresser-Mooca;Dez;21
2020;Vermelha;Brás;Dez;78
2020;Vermelha;Pedro II;Dez;14
2020;Vermelha;Sé;Dez;131
2020;Vermelha;Anhangabaú;Dez;32
2020;Vermelha;República;Dez;76
2020;Vermelha;Santa Cecília;Dez;17
2020;Vermelha;Marechal Deodoro;Dez;18
2020;Vermelha;Palmeiras-Barra Funda;Dez;103
2020;Prata;Vila Prudente;Dez;32
2020;Prata;Oratório;Dez;3
2020;Prata;São Lucas;Dez;3
2020;Prata;Camilo Haddad;Dez;2
2020;Prata;Vila Tolstói;Dez;3
2020;Prata;Vila União;Dez;3
2020;Prata;Jardim Planalto;Dez;3
2020;Prata;Sapopemba;Dez;5
2020;Prata;Fazenda da Juta;Dez;2
2020;Prata;São Mateus;Dez;11
